,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
3302,Pressure,Pressure,jxnesdeath,2021-11-05,158684,21,0.526,0.0657,0.526,0.845,0.0,0.138,-3.881,0.0699,152.163,3,1
3303,Long For,Long For,Enzo!,2021-11-05,109025,11,0.678,0.204,0.678,0.6,1.46e-06,0.07,-5.326,0.0617,97.449,4,1
3304,Fuck Love,Fuck Love,Shaun Bily,2021-11-05,195139,20,0.686,0.137,0.686,0.559,0.0,0.128,-7.788,0.0317,139.049,4,1
3305,Grapevine,Grapevine,Brogs,2021-11-03,176024,10,0.626,0.732,0.626,0.649,0.0,0.193,-6.407,0.033,96.051,4,1
3306,Sunless Sky,Sunless Sky,K1ddkami,2021-10-29,98213,33,0.617,0.038,0.617,0.478,0.00584,0.145,-13.011,0.0304,142.013,4,1
3307,Lie to Me,Bi,Saint Ash,2021-08-21,206936,14,0.814,0.585,0.814,0.408,0.0,0.118,-11.886,0.272,107.981,4,1
3308,EOTW,EOTW,Rexobn,2021-10-22,148148,31,0.549,0.00835,0.549,0.715,0.0,0.339,-9.236,0.0637,161.949,4,1
3309,Too Hard to Fix,Too Hard to Fix,!WEX!,2021-10-15,140571,28,0.764,0.616,0.764,0.427,0.0,0.0862,-10.214,0.0697,139.982,4,1
3310,13th Reason,13th Reason,Jerm,2021-10-15,177157,24,0.503,0.0918,0.503,0.767,0.0,0.0834,-2.626,0.0404,125.978,4,1
3311,I lied when I said that I'm okay,I lied when I said that I'm okay,Paris Snow,2021-08-31,136097,37,0.836,0.69,0.836,0.342,0.007,0.627,-11.891,0.123,110.457,4,1
3312,Vacancy,Vacancy,Nicholas Mick,2021-10-14,123260,27,0.637,0.107,0.637,0.591,0.0,0.119,-5.396,0.0519,157.118,4,1
3313,Don't Come To My Funeral,White Plague,Stygian,2021-10-02,161032,19,0.713,0.384,0.713,0.463,7.24e-05,0.117,-12.347,0.0898,155.028,4,1
3314,High & Low,High & Low,SypSki,2021-03-10,166857,36,0.76,0.259,0.76,0.565,0.0,0.0968,-6.678,0.0441,104.983,4,1
3315,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,98,0.591,0.0383,0.591,0.764,0.0,0.103,-5.484,0.0483,169.928,4,1
3316,Black Hearted,Hall of Fame,Polo G,2021-06-11,190509,72,0.506,0.0326,0.506,0.563,0.0,0.0856,-7.664,0.411,168.146,4,1
3317,734,Goodbye & Good Riddance (Anniversary Edition),Juice WRLD,2021-05-28,196146,73,0.663,0.123,0.663,0.545,0.0,0.106,-3.93,0.036,78.452,4,1
3318,NOT SOBER (feat. Polo G & Stunna Gambino),F*CK LOVE 3: OVER YOU,The Kid LAROI,2021-07-23,216000,80,0.671,0.0928,0.671,0.639,0.0,0.0941,-6.852,0.134,119.82,5,1
3319,Forever Never (feat. Swae Lee & Pink Sweat$),Forever Never (feat. Swae Lee & Pink Sweat$),PnB Rock,2021-05-27,180958,63,0.638,0.0255,0.638,0.736,0.0,0.142,-4.444,0.0335,96.989,4,1
3320,V12 (feat. Lil Uzi Vert),V12 (feat. Lil Uzi Vert),iann dior,2021-09-14,177835,76,0.705,0.411,0.705,0.681,0.0,0.121,-3.286,0.148,164.941,4,1
3321,Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,194621,83,0.65,0.00336,0.65,0.613,0.0,0.267,-6.13,0.128,149.972,4,1
3322,Clouds,Clouds,Vibes Only,2021-01-26,156124,30,0.679,0.0435,0.679,0.244,5.02e-06,0.115,-13.579,0.0409,111.364,4,1
3323,Parallel Universe,Parallel Universe,Vibes Only,2020-11-18,179504,1,0.672,0.155,0.672,0.695,0.0,0.117,-7.019,0.164,149.856,4,1
3324,So Real,Hall of Fame,Polo G,2021-06-11,164725,66,0.708,0.208,0.708,0.512,0.0,0.149,-8.963,0.0624,87.487,4,1
3325,Rags2Riches (feat. ATR Son Son),Pray 4 Love,Rod Wave,2020-04-03,167183,36,0.904,0.294,0.904,0.252,0.0,0.104,-17.54,0.11,117.994,4,1
3326,Reminds Me Of You,Reminds Me Of You,Juice WRLD,2020-12-08,158032,74,0.613,0.0663,0.613,0.631,0.0,0.169,-6.965,0.12,149.992,4,1
3327,TELL ME WHY,F*CK LOVE,The Kid LAROI,2020-07-24,195268,70,0.6,0.109,0.6,0.723,0.0,0.167,-4.928,0.158,149.881,4,1
3328,Heart of a Giant (with Rod Wave),Hall of Fame,Polo G,2021-06-11,168765,66,0.802,0.498,0.802,0.588,0.0,0.111,-6.768,0.137,87.501,4,1
3329,Life's A Mess (feat. Halsey),Legends Never Die,Juice WRLD,2020-07-10,202193,74,0.63,0.337,0.63,0.446,0.0,0.166,-8.9,0.0351,143.078,4,1
3330,Move On - Bonus,Move On (Bonus),Lil Tjay,2020-11-20,177528,5,0.31,0.287,0.31,0.722,0.0,0.345,-5.348,0.0813,86.693,4,1
3331,Mood Swings (feat. Lil Tjay),Shoot For The Stars Aim For The Moon,Pop Smoke,2020-07-03,213333,81,0.48,0.487,0.48,0.602,0.0,0.0848,-6.335,0.368,179.798,4,1
3332,California,California,ill Nicky,2020-06-12,171700,46,0.611,0.217,0.611,0.804,0.0,0.306,-5.021,0.155,177.929,3,1
3333,Riptide,Dream Your Life Away (Special Edition),Vance Joy,2014-09-09,204280,78,0.484,0.431,0.484,0.731,0.0,0.151,-6.694,0.0379,101.654,4,1
3334,Stolen Dance,Sadnecessary,Milky Chance,2014-06-20,313684,74,0.885,0.427,0.885,0.581,0.000204,0.0759,-8.813,0.0378,114.016,4,1
3335,Waves - Robin Schulz Radio Edit,Waves (Robin Schulz Radio Edit),Mr. Probz,2014-02-07,208133,9,0.829,0.00821,0.829,0.51,0.0014,0.0829,-9.334,0.0369,119.993,4,1
3336,Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,240400,89,0.612,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.0336,124.053,4,1
3337,Daddy Issues,Wiped Out!,The Neighbourhood,2015-10-30,260173,86,0.588,0.0678,0.588,0.521,0.149,0.123,-9.461,0.0329,85.012,4,1
3338,Pumped Up Kicks,Torches,Foster The People,2011-05-23,239600,84,0.733,0.145,0.733,0.71,0.115,0.0956,-5.849,0.0292,127.975,4,1
3339,Somebody That I Used To Know,Making Mirrors,Gotye,2011-01-01,244973,77,0.864,0.591,0.864,0.495,0.000133,0.0992,-7.036,0.037,129.062,4,1
3340,Renegades,VHS,X Ambassadors,2015-06-30,195200,77,0.526,0.0144,0.526,0.862,0.0597,0.229,-6.003,0.0905,90.052,4,1
3341,Down By The River,Sadnecessary,Milky Chance,2014-06-20,241052,58,0.688,0.753,0.688,0.697,6.21e-05,0.109,-7.955,0.0485,114.03,4,1
3342,Prayer in C - Robin Schulz Radio Edit,Prayer in C,Lilly Wood and The Prick,2014-05-16,189413,71,0.763,0.024,0.763,0.875,5.41e-06,0.599,-5.797,0.0262,123.013,4,1
3343,Nevermind,Nevermind,Dennis Lloyd,2017-06-30,156600,76,0.6,0.159,0.6,0.688,1.29e-05,0.409,-8.339,0.201,99.977,4,1
3344,Ho Hey,The Lumineers,The Lumineers,2012-04-03,163133,72,0.685,0.794,0.685,0.466,2.06e-06,0.0915,-9.074,0.0304,79.936,4,1
3345,Budapest,Wanted on Voyage,George Ezra,2015-01-20,200733,1,0.717,0.0846,0.717,0.455,0.0,0.11,-8.303,0.0276,127.812,4,1
3346,Tongue Tied,Never Trust a Happy Song,Grouplove,2011-09-02,218013,80,0.56,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,4,1
3347,Drive By,California 37,Train,2012-04-17,195973,77,0.765,0.00107,0.765,0.837,1.06e-05,0.0801,-3.113,0.032,122.028,4,1
3348,Can I Call You Tonight?,Fuzzybrain,Dayglow,2018-09-28,278769,0,0.641,0.132,0.641,0.842,0.91,0.419,-7.27,0.0292,129.98,4,1
3349,Hey There Delilah,All That We Needed,Plain White T's,2005-01-01,232533,80,0.656,0.872,0.656,0.291,0.0,0.114,-10.572,0.0293,103.971,4,1
3350,Little Talks,My Head Is An Animal,Of Monsters and Men,2012-01-01,266600,81,0.457,0.0206,0.457,0.757,0.0,0.146,-5.177,0.032,102.961,4,1
3351,Bubble Gum,Bubble Gum,Clairo,2019-02-22,175960,80,0.509,0.979,0.509,0.0167,2.72e-05,0.387,-24.639,0.115,207.97,3,1
3352,Pretty Girl,Pretty Girl,Clairo,2017-08-04,178352,78,0.93,0.593,0.93,0.611,0.00124,0.0592,-4.406,0.0415,112.127,4,1
3353,Sofia,Immunity,Clairo,2019-08-02,188386,82,0.744,0.598,0.744,0.619,0.00372,0.231,-9.805,0.039,112.997,4,1
3354,Girls Go Wild,Heart to Mouth,LP,2018-12-07,223426,59,0.711,0.0482,0.711,0.868,0.00426,0.0709,-4.363,0.046,122.029,4,1
3355,Swing Lynn,I'm Sure,Harmless,2012-08-14,321438,78,0.462,0.0536,0.462,0.945,0.746,0.11,-1.887,0.0399,165.153,4,1
3356,505,Favourite Worst Nightmare,Arctic Monkeys,2007-04-22,253586,80,0.526,0.00287,0.526,0.866,7.78e-05,0.0945,-5.822,0.0568,140.266,4,1
3357,I Follow Rivers,Wounded Rhymes,Lykke Li,2011,228466,64,0.599,0.475,0.599,0.533,0.00153,0.235,-14.032,0.0472,122.262,4,1
3358,worldstar money (interlude),In Tongues (Deluxe),Joji,2018-02-14,126312,79,0.577,0.964,0.577,0.387,0.705,0.208,-8.607,0.274,146.565,1,1
3359,The Less I Know The Better,Currents,Tame Impala,2015-07-17,216320,84,0.64,0.0115,0.64,0.74,0.00678,0.167,-4.083,0.0284,116.879,4,1
3360,Jealous,Jealous,Eyedress,2019-12-06,122338,70,0.474,0.00491,0.474,0.921,0.859,0.476,-10.431,0.0457,93.007,4,1
3361,Young,Vibes,Vacations,2016-12-09,189160,80,0.498,0.00392,0.498,0.81,0.00717,0.0635,-4.065,0.0263,79.935,4,1
3362,Oblivion,Visions,Grimes,2012-03-12,251266,68,0.697,0.115,0.697,0.529,0.896,0.0895,-8.838,0.0338,155.974,4,1
3363,Hayloft,O My Heart,Mother Mother,2008-09-23,181680,80,0.527,0.00475,0.527,0.922,0.000162,0.422,-2.666,0.0728,95.975,4,1
3364,Out of My League,More Than Just a Dream,Fitz and The Tantrums,2013-05-07,209386,58,0.545,0.0387,0.545,0.968,0.00325,0.331,-3.553,0.0853,169.965,4,1
3365,Where Is My Mind?,Death to the Pixies,Pixies,1997-10-06,229226,69,0.513,0.00731,0.513,0.442,0.000838,0.0878,-13.529,0.0343,81.201,4,1
3366,we fell in love in october,we fell in love in october / forget her,girl in red,2018-11-21,184153,85,0.566,0.113,0.566,0.366,0.181,0.155,-12.808,0.028,129.959,4,1
3367,Walking On A Dream,Walking On A Dream (10th Anniversary Edition),Empire of the Sun,2008-10-03,198440,78,0.871,0.257,0.871,0.701,7.52e-06,0.0589,-5.594,0.0458,126.975,4,1
3368,I Met Sarah in the Bathroom,I Met Sarah in the Bathroom,awfultune,2019-07-31,121374,80,0.675,0.901,0.675,0.408,0.000714,0.16,-10.861,0.142,90.111,4,1
3369,Summertime Sadness,Born To Die - The Paradise Edition,Lana Del Rey,2012-01-01,265427,73,0.565,0.0542,0.565,0.654,1.8e-06,0.122,-6.826,0.0335,111.968,4,1
3370,Judas,Born This Way (Special Edition),Lady Gaga,2011-01-01,249066,50,0.664,0.00108,0.664,0.934,2.77e-05,0.27,-3.848,0.0697,130.982,4,1
3371,Why'd You Only Call Me When You're High?,AM,Arctic Monkeys,2013-09-09,161123,83,0.691,0.0483,0.691,0.631,1.13e-05,0.104,-6.478,0.0368,92.004,4,1
3372,Midnight City,"Hurry up, We're Dreaming",M83,2011-10-17,243960,76,0.507,0.0182,0.507,0.729,1.4e-06,0.0658,-5.399,0.0393,105.013,4,1
3373,Everybody Talks,Picture Show,Neon Trees,2012-01-01,177280,82,0.471,0.00301,0.471,0.924,0.0,0.313,-3.906,0.0586,154.961,4,1
3374,Ocean Drive,Ocean Drive,Duke Dumont,2015-07-31,206320,72,0.686,0.00637,0.686,0.718,0.000703,0.119,-5.054,0.0431,115.026,4,1
3375,Somebody Else,Somebody Else,ilyTOMMY,2018-12-24,161776,55,0.699,0.737,0.699,0.355,4.09e-06,0.245,-13.659,0.244,92.095,4,1
3376,Moonlight Shawty,Moonlight Shawty,Fatboibari,2018-09-06,167993,73,0.686,0.841,0.686,0.195,0.00109,0.0816,-15.136,0.151,105.99,4,1
3377,The Loser,Fatigue,Zach Farache,2016-07-29,131657,0,0.608,0.468,0.608,0.295,0.278,0.324,-10.744,0.194,120.584,4,1
3378,Are You Bored Yet? (feat. Clairo),Nothing Happens,Wallows,2019-03-22,178000,82,0.682,0.156,0.682,0.683,2.32e-05,0.273,-6.444,0.0287,120.023,4,1
3379,You Broke My Heart Again,You Broke My Heart Again,Teqkoi,2018-10-13,103400,71,0.55,0.956,0.55,0.143,0.0,0.195,-15.685,0.241,74.918,4,1
3380,Star Shopping,Star Shopping,Lil Peep,2015,142000,83,0.585,0.0967,0.585,0.471,0.0184,0.115,-9.934,0.0616,93.099,4,1
3381,In My Room,In My Room,Frank Ocean,2019-11-02,133680,77,0.861,0.594,0.861,0.647,0.661,0.114,-7.425,0.0675,158.037,4,1
3382,I Can't Handle Change,I Can't Handle Change,Roar,2010-03-14,198213,82,0.247,0.0455,0.247,0.438,0.000871,0.111,-8.479,0.0358,185.716,3,1
3383,Cloud 9,Honeymoon,Beach Bunny,2020-02-14,147350,80,0.637,0.00167,0.637,0.929,2.62e-05,0.344,-3.593,0.0491,80.974,4,1
3384,Vas,Triplbt Theme,jagger finn,2019-08-28,90323,76,0.514,0.918,0.514,0.424,0.849,0.126,-10.645,0.0282,71.114,4,1
3385,Mind Over Matter (Reprise),Mirrorball / Mind Over Matter (Reprise),Young the Giant,2015-04-18,230866,72,0.393,0.229,0.393,0.487,0.0,0.128,-6.348,0.0337,151.958,4,1
3386,New Flesh,Wild Heart,Current Joys,2013-01-02,167986,75,0.62,0.887,0.62,0.594,0.5,0.0917,-16.066,0.0383,165.861,4,1
3387,Looking Out for You,Looking Out for You,Joy Again,2015-11-06,179499,23,0.682,0.0884,0.682,0.9,0.063,0.0685,-5.028,0.0874,100.721,4,1
3388,Pope Is a Rockstar,SALES LP,SALES,2016-04-20,187333,68,0.725,0.85,0.725,0.446,0.243,0.107,-8.958,0.0287,90.024,4,1
3389,Blondie,Wild Heart,Current Joys,2013-01-02,194733,75,0.776,0.622,0.776,0.626,0.899,0.086,-12.561,0.0396,122.072,4,1
3390,Wait a Minute!,ARDIPITHECUS,WILLOW,2015-01-11,196520,83,0.764,0.0371,0.764,0.705,1.94e-05,0.0943,-5.279,0.0278,101.003,4,1
3391,i think you're really cool,i think you're really cool,guardin,2018-05-08,160660,71,0.503,0.904,0.503,0.446,0.0,0.303,-6.279,0.0547,174.062,4,1
3392,"Sex, Drugs, Etc.",Chit Chat,Beach Weather,2016-11-04,196784,68,0.574,0.0131,0.574,0.839,0.0101,0.524,-5.083,0.0377,143.973,4,1
3393,Friends,Nostalgia,Chase Atlantic,2015-02-21,230010,81,0.422,0.0114,0.422,0.609,4.76e-06,0.108,-6.361,0.0335,107.34,3,1
3394,Jealous,Let's Skip to the Wedding,Eyedress,2020-08-07,122338,80,0.474,0.00498,0.474,0.91,0.859,0.476,-10.431,0.0462,93.01,4,1
3395,Bruises,Bruises,Lewis Capaldi,2017-06-19,218492,53,0.572,0.963,0.572,0.319,0.0,0.161,-6.206,0.0685,110.922,4,1
3396,Too Good At Goodbyes,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,201000,81,0.681,0.64,0.681,0.372,0.0,0.169,-8.237,0.0432,91.873,4,1
3397,I Won't Give Up,I Won't Give Up,Jason Mraz,2012-01-03,240165,67,0.585,0.694,0.585,0.303,0.0,0.115,-10.058,0.0398,136.703,3,1
3398,Dancing On My Own,Only Human (Deluxe),Calum Scott,2018-03-09,260285,82,0.681,0.837,0.681,0.174,3.35e-05,0.0983,-8.745,0.0315,112.672,4,1
3399,Let You Down,Perception,NF,2017-10-06,212120,81,0.662,0.312,0.662,0.714,0.0,0.179,-5.68,0.121,147.997,4,1
3400,Lose My Mind,Same Kind Of Different,Dean Lewis,2017-05-12,200880,58,0.554,0.047,0.554,0.642,0.0,0.121,-6.637,0.0306,128.039,4,1
3401,Lie,Perception,NF,2017-10-06,209213,77,0.513,0.161,0.513,0.661,0.0,0.246,-6.419,0.24,94.791,4,1
3402,Losin Control,There's Really A Wolf,Russ,2017-05-05,237506,75,0.759,0.515,0.759,0.245,0.000154,0.102,-6.545,0.138,96.992,4,1
3403,Jealous,Jealous,Labrinth,2014-11-21,287693,6,0.439,0.874,0.439,0.153,0.0,0.107,-8.95,0.0479,116.76,3,1
3404,Jocelyn Flores,17,XXXTENTACION,2017-08-25,119133,86,0.872,0.469,0.872,0.391,4.13e-06,0.297,-9.144,0.242,134.021,4,1
3405,Happier,÷ (Deluxe),Ed Sheeran,2017-03-03,207520,82,0.522,0.536,0.522,0.385,0.0,0.135,-7.355,0.0288,89.792,4,1
3406,"i hate u, i love u (feat. olivia o'brien)",us,Garrett Nash,2016-03-25,251033,79,0.492,0.687,0.492,0.275,0.0,0.101,-13.4,0.3,92.6,4,1
3407,Hey There Delilah,All That We Needed,Plain White T's,2005-01-01,232533,80,0.656,0.872,0.656,0.291,0.0,0.114,-10.572,0.0293,103.971,4,1
3408,Before You Go,Before You Go,Lewis Capaldi,2019-11-19,215106,78,0.459,0.604,0.459,0.575,0.0,0.0885,-4.858,0.0573,111.881,4,1
3409,Love Story,Fearless (Big Machine Radio Release Special),Taylor Swift,2008-11-11,236266,75,0.617,0.131,0.617,0.741,0.0,0.0772,-3.97,0.0311,118.984,4,1
3410,7 Years (Remix),7 Years (Remix),Sik World,2016-06-04,134197,73,0.811,0.227,0.811,0.609,0.0,0.102,-8.376,0.0996,120.071,4,1
3411,Ain't Nobody Takin My Baby,Ain't Nobody Takin My Baby,Russ,2016-12-23,189231,67,0.696,0.673,0.696,0.57,3.02e-06,0.098,-9.084,0.557,76.976,4,1
3412,It's You,It's You,Ali Gatie,2019-06-14,212606,3,0.732,0.374,0.732,0.463,0.0,0.194,-6.972,0.0287,95.971,4,1
3413,"Psycho, Pt. 2","Psycho, Pt. 2",Russ,2016-11-08,161985,75,0.766,0.775,0.766,0.548,5.57e-06,0.1,-4.29,0.235,82.944,4,1
3414,Betrayed,Betrayed,Lil Xan,2017-10-19,187453,59,0.823,0.416,0.823,0.419,0.0,0.105,-10.358,0.165,119.958,4,1
3415,Supermarket Flowers,÷ (Deluxe),Ed Sheeran,2017-03-03,221106,77,0.589,0.914,0.589,0.242,0.0,0.0887,-10.517,0.0442,89.749,4,1
3416,September 16,September 16,Russ,2018-07-20,249866,60,0.679,0.947,0.679,0.376,0.0,0.115,-12.39,0.395,123.352,4,1
3417,Moonlight,Moonlight,Ali Gatie,2018-08-03,228853,54,0.804,0.495,0.804,0.48,0.0,0.105,-6.662,0.0321,120.002,4,1
3418,Remedy,Remedy,Ali Gatie,2018-07-13,187383,60,0.777,0.265,0.777,0.647,0.0,0.0771,-6.802,0.328,82.718,4,1
3419,Falling,Falling,Trevor Daniel,2018-10-05,159381,52,0.785,0.123,0.785,0.431,0.0,0.0887,-8.756,0.0364,127.085,4,1
3420,Marry Me,Tattoos,Jason Derulo,2013-09-10,225026,63,0.568,0.033,0.568,0.631,0.0,0.144,-5.623,0.0273,105.096,4,1
3421,Secret Love Song (feat. Jason Derulo),Get Weird (Deluxe),Little Mix,2015-11-06,249813,3,0.539,0.256,0.539,0.643,0.0,0.29,-3.982,0.0479,92.962,4,1
3422,The Night We Met,Strange Trails,Lord Huron,2015-04-06,208211,4,0.443,0.969,0.443,0.369,0.277,0.638,-9.514,0.0441,174.107,3,1
3423,Not About Angels,Not About Angels,Birdy,2014-04-13,189475,73,0.405,0.964,0.405,0.111,4.37e-05,0.0872,-11.879,0.0369,116.86,4,1
3424,Little Do You Know,It's About Us,Alex & Sierra,2014-10-06,185200,76,0.5,0.746,0.5,0.292,0.0,0.188,-8.554,0.0323,145.879,4,1
3425,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,182160,87,0.501,0.751,0.501,0.405,0.0,0.105,-5.679,0.0319,109.891,4,1
3426,Stone Cold,Confident (Deluxe Edition),Demi Lovato,2015-10-16,191307,63,0.419,0.539,0.419,0.453,0.0,0.0971,-7.685,0.0437,140.327,3,1
3427,Jar of Hearts,lovestrong.,Christina Perri,2011-05-10,246587,74,0.349,0.726,0.349,0.348,0.0,0.12,-6.142,0.0316,74.541,4,1
3428,Bruises,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,220492,81,0.736,0.946,0.736,0.308,0.0,0.186,-7.83,0.0677,111.202,4,1
3429,I Can't Fall in Love Without You,So Good,Zara Larsson,2017-03-17,180640,68,0.485,0.784,0.485,0.332,0.000122,0.146,-9.244,0.0338,130.813,4,1
3430,Boys Like You - Acoustic,Boys Like You (Acoustic),Anna Clendening,2017-04-28,238576,68,0.477,0.928,0.477,0.128,0.0,0.0875,-14.567,0.0707,88.917,4,1
3431,Superficial Love,The Intro,Ruth B.,2015-11-27,207973,68,0.477,0.928,0.477,0.242,0.0,0.0818,-9.162,0.0529,43.509,4,1
3432,Half A Man,A Place We Knew,Dean Lewis,2019-03-22,179120,0,0.507,0.855,0.507,0.204,0.0,0.143,-11.575,0.0504,77.765,4,1
3433,Hold Me While You Wait,Hold Me While You Wait,Lewis Capaldi,2019-05-03,205686,69,0.688,0.443,0.688,0.53,0.0,0.0995,-5.507,0.0333,106.958,4,1
3434,Too Much To Ask,Too Much To Ask,Niall Horan,2017-09-14,223043,0,0.517,0.375,0.517,0.552,0.0,0.106,-6.401,0.039,153.747,4,1
3435,Breakeven,The Script,The Script,2008-07-14,261426,65,0.63,0.144,0.63,0.694,0.0,0.0835,-4.501,0.0242,94.034,4,1
3436,I Found,Pilot EP,Amber Run,2014-09-21,274226,59,0.28,0.879,0.28,0.317,0.00731,0.108,-12.433,0.0474,186.471,3,1
3437,Me You,There's Really A Wolf,Russ,2017-05-05,164200,61,0.702,0.00196,0.702,0.762,0.000451,0.142,-2.733,0.0328,95.019,4,1
3438,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,95466,85,0.734,0.847,0.734,0.57,2.14e-05,0.112,-7.066,0.133,129.953,4,1
3439,Complicated,Complicated,Olivia O'Brien,2015-08-09,189000,73,0.657,0.694,0.657,0.355,0.000427,0.123,-12.044,0.0714,74.99,4,1
3440,CIVIL WAR - Bonus,CIVIL WAR (Bonus),Russ,2019-05-08,143880,0,0.913,0.116,0.913,0.608,0.0,0.109,-6.764,0.259,101.002,4,1
3441,Missin You Crazy,ZOO,Russ,2018-09-07,226693,72,0.716,0.0991,0.716,0.729,0.0,0.0842,-6.313,0.117,131.975,4,1
3442,What They Want,There's Really A Wolf,Russ,2017-05-05,165853,73,0.71,0.484,0.71,0.404,0.0,0.0953,-10.04,0.379,139.553,4,1
3443,Peach Scone (Live),Peach Scone,Hobo Johnson,2018-04-17,239314,0,0.532,0.318,0.532,0.448,0.0,0.35,-11.679,0.836,66.631,4,1
3444,Already Gone,"Covers, Vol. 2",Sleeping At Last,2016-11-04,243007,72,0.418,0.954,0.418,0.248,4.21e-06,0.108,-9.997,0.0451,130.953,4,1
3445,Miss Me,Miss Me,Joseph Black,2020-02-14,159170,0,0.734,0.118,0.734,0.596,0.0,0.107,-10.023,0.324,98.024,4,1
3446,I Hope,I Hope,Gabby Barrett,2019-01-25,209228,1,0.561,0.0951,0.561,0.536,0.0,0.114,-6.227,0.0346,150.01,4,1
3447,Undrunk,you ruined new york city for me,FLETCHER,2019-08-16,183428,66,0.442,0.489,0.442,0.579,1.04e-06,0.126,-6.484,0.145,83.336,4,1
3448,All I Want,In A Perfect World (Deluxe),Kodaline,2013-06-14,305746,1,0.188,0.174,0.188,0.411,0.153,0.0843,-9.733,0.0484,187.376,3,1
3449,Lay Me Down,In The Lonely Hour (Drowning Shadows Edition),Sam Smith,2015-11-06,219535,75,0.468,0.919,0.468,0.19,0.0,0.107,-11.138,0.0373,125.319,4,1
3450,Let It Go,Chaos And The Calm,James Bay,2015-03-20,260533,73,0.536,0.82,0.536,0.311,1.65e-05,0.107,-10.396,0.0288,147.486,4,1
3451,July,July,Noah Cyrus,2019-07-31,156106,2,0.708,0.868,0.708,0.186,0.0,0.0779,-8.953,0.0422,72.541,4,1
3452,Be Alright,A Place We Knew,Dean Lewis,2019-03-22,196493,75,0.551,0.705,0.551,0.537,0.0,0.0802,-7.595,0.034,126.421,4,1
3453,One Day,One Day,Tate McRae,2017-12-24,202496,72,0.52,0.922,0.52,0.119,0.0,0.0883,-12.148,0.0407,69.217,4,1
3454,Out Of Love,The Pains Of Growing,Alessia Cara,2018-11-30,227693,76,0.481,0.8,0.481,0.267,0.0,0.249,-9.249,0.0339,117.64,3,1
3455,If You Want Love,Perception,NF,2017-10-06,199386,76,0.551,0.659,0.551,0.386,0.0,0.125,-10.22,0.132,116.409,1,1
3456,If You Want Love,Perception,NF,2017-10-06,199386,76,0.551,0.659,0.551,0.386,0.0,0.125,-10.22,0.132,116.409,1,1
3457,You Said You'd Grow Old With Me,Wide Awake,Michael Schulte,2012-09-28,224743,67,0.531,0.905,0.531,0.347,0.0,0.0935,-7.044,0.0345,114.441,4,1
3458,The One That Got Away,The One That Got Away,Brielle Von Hugel,2016-11-13,247695,68,0.281,0.926,0.281,0.139,0.0,0.099,-8.97,0.0421,63.473,4,1
3459,Hurt Somebody,Hurt Somebody,Noah Kahan,2018-02-02,168440,0,0.915,0.326,0.915,0.474,0.0,0.236,-7.036,0.111,114.95,4,1
3460,If You Want Love,Perception,NF,2017-10-06,199386,0,0.643,0.649,0.643,0.389,0.0,0.114,-10.244,0.141,140.183,4,1
3461,Skinny Love,Birdy,Birdy,2011-11-07,201080,58,0.379,0.952,0.379,0.29,0.00106,0.118,-8.485,0.051,166.467,4,1
3462,Ruin My Life,Ruin My Life,Zara Larsson,2018-10-18,190931,69,0.665,0.423,0.665,0.699,0.0,0.0969,-5.265,0.0578,124.896,4,1
3463,Amnesia,Amnesia,5 Seconds of Summer,2014-01-01,237247,41,0.594,0.0343,0.594,0.497,0.0,0.162,-5.26,0.0303,101.671,4,1
3464,I Think I'm In Love,My Garden,Kat Dahlia,2015-01-09,202666,72,0.632,0.137,0.632,0.638,0.0,0.125,-6.731,0.0505,121.868,3,1
3465,IDK You Yet,IDK You Yet,Alexander 23,2020-04-09,184638,6,0.629,0.884,0.629,0.306,0.0776,0.124,-11.735,0.0424,76.994,1,1
3466,ocean eyes,dont smile at me,Billie Eilish,2017-12-22,200379,80,0.511,0.816,0.511,0.363,0.0317,0.084,-7.65,0.041,144.892,4,1
3467,Y.O.U.,Y.O.U.,Luh Kel,2020-02-12,167589,55,0.569,0.354,0.569,0.687,0.0,0.118,-5.611,0.168,92.724,4,1
3468,Josslyn,The Results Of My Poor Judgement,Olivia O'Brien,2020-02-07,189120,1,0.331,0.0121,0.331,0.769,0.0,0.649,-4.5,0.166,83.061,4,1
3469,Falling,Fine Line,Harry Styles,2019-12-13,240133,85,0.567,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,4,1
3470,Ruthless,Ruthless,Yelly,2019-05-13,162533,50,0.482,0.752,0.482,0.389,0.0,0.0705,-12.634,0.145,130.549,3,1
3471,SUGAR,GINGER,BROCKHAMPTON,2019-08-23,204533,76,0.453,0.449,0.453,0.538,0.0,0.19,-8.212,0.0638,122.973,4,1
